comment_id	comment_length	author	city	age
502604	2	19014883	Юбилейный	22
502605	2	314665474	Бухара	0
502635	2	12674663	0	0
502644	12	260133318	Куст	0
502649	3	9570165	Сочи	35
502653	24	283886424	Ноемберян	0
502656	6	317035979	0	79
502676	41	4867711	Ottawa	23
502678	5	4867711	Ottawa	23
502703	9	786847	Санкт-Петербург	0
502716	4	393408598	0	0
502806	20	290097145	0	0
502811	8	75391102	0	30
502971	1	69239956	Санкт-Петербург	0
503134	27	141204530	Казань	22
503136	7	141204530	Казань	22
503137	12	290097145	0	0
503139	12	141204530	Казань	22
503141	13	290097145	0	0
503435	5	314665474	Бухара	0
503470	5	6516712	Москва	0
503497	17	141204530	Казань	22
503500	6	141204530	Казань	22
503504	47	6516712	Москва	0
503509	21	141204530	Казань	22
503511	20	6516712	Москва	0
503512	7	141204530	Казань	22
503515	23	141204530	Казань	22
503519	36	6516712	Москва	0
503523	26	141204530	Казань	22
503529	81	6516712	Москва	0
503535	27	141204530	Казань	22
503536	12	6516712	Москва	0
503549	43	141204530	Казань	22
502541	15	328976992	Подольск	21
502543	20	251747095	0	0
502544	10	13950575	Красноярск	24
502545	13	381997776	Вышний_Волочек	14
502546	13	2805770	Москва	0
502547	3	152726020	Белоозерск	29
502548	1	138172653	0	0
502549	2	380225244	0	0
502552	1	436745	Великий_Новгород	32
502553	6	30658704	Москва	0
502561	11	371739436	Санкт-Петербург	0
502562	13	22172948	0	0
502578	2	92670784	Пущино	0
502587	6	359221385	Москва	24
502594	4	4930690	0	0
502726	15	180220983	Ярославль	74
502727	5	274472767	Хайфа	40
502749	93	180220983	Ярославль	74
502756	24	274472767	Хайфа	40
502760	2	151761638	Ростов-на-Дону	0
502761	84	180220983	Ярославль	74
502764	5	306585397	Долгопрудный	0
502780	93	180220983	Ярославль	74
502520	1	21580565	Москва	17
502521	4	344871575	Астана	0
502522	1	3961295	Москва	24
502523	21	10380751	0	0
502524	2	1802738	Санкт-Петербург	28
502527	21	3004250	Тюмень	31
502528	1	107725413	0	19
502540	2	12482	Санкт-Петербург	29
502557	9	2075410	0	0
502560	9	87227394	0	0
502566	19	184871793	Одесса	0
502599	2	5099713	0	0
502603	6	246665729	Калуга	0
502804	6	268027692	Москва	21
502517	6	6002366	Омск	0
502529	17	19014883	Юбилейный	22
502530	11	6002366	Омск	0
502531	23	19014883	Юбилейный	22
502532	14	6002366	Омск	0
502533	14	19014883	Юбилейный	22
502534	16	6002366	Омск	0
502535	12	19014883	Юбилейный	22
502536	26	6002366	Омск	0
502542	70	19014883	Юбилейный	22
502554	11	6002366	Омск	0
502556	37	19014883	Юбилейный	22
502558	80	6002366	Омск	0
502559	16	19014883	Юбилейный	22
502563	11	6002366	Омск	0
502564	49	19014883	Юбилейный	22
502567	31	6002366	Омск	0
502584	29	19014883	Юбилейный	22
502595	51	19014883	Юбилейный	22
502596	4	6002366	Омск	0
502597	21	6002366	Омск	0
502601	74	19014883	Юбилейный	22
502606	5	6002366	Омск	0
502609	36	19014883	Юбилейный	22
502617	24	6002366	Омск	0
502628	73	19014883	Юбилейный	22
502639	89	6002366	Омск	0
502677	8	6002366	Омск	0
502485	1	101	0	0
502487	7	6700387	Москва	0
502488	2	269741916	Курск	0
502489	9	807344	Москва	27
502490	6	17765139	Palma	0
502492	3	392463161	Москва	18
502493	5	17765139	Palma	0
502494	17	181810617	Москва	0
502495	8	307951474	Омск	21
502496	10	7240824	Воронеж	0
502502	12	2805770	Москва	0
502506	6	11754371	Санкт-Петербург	25
502507	6	2805770	Москва	0
502611	5	66771862	Екатеринбург	19
502768	5	306585397	Долгопрудный	0
502444	5	52573048	Санкт-Петербург	20
502445	2	181194855	Сургут	0
502448	5	102587656	Волгоград	0
502449	1	369351322	0	25
502450	3	260251640	Бутово	0
502452	10	16273785	0	0
502455	7	60775	Ставрополь	0
502457	11	6316916	Воткинск	28
502460	1	2297564	Иркутск	0
502463	4	11178824	0	0
502465	1	340642420	Пенза	23
502466	2	324902971	Самара	28
502467	3	1457031	Санкт-Петербург	0
502469	8	199944769	Владивосток	0
502470	5	36256667	Санкт-Петербург	21
502471	5	393385885	0	38
502475	7	83841527	Москва	0
502480	19	6002366	Омск	0
502481	5	26144878	Санкт-Петербург	0
502482	5	21408027	Москва	25
502499	3	282797115	Кондрово	13
502515	2	36470118	Москва	0
502516	18	84703080	0	0
502722	2	11886198	0	25
502394	6	152726020	Белоозерск	29
502397	6	4340290	Москва	0
502398	13	4298912	Красноярск	0
502399	5	4103602	Брест	28
502400	4	399960260	0	0
502402	14	252569101	Новосибирск	23
502403	1	136503250	Кемерово	0
502404	12	132049866	0	0
502405	4	3482914	Полазна	39
502406	24	136503250	Кемерово	0
502407	5	295315567	Редкино	0
502408	3	132049866	0	0
502409	6	136503250	Кемерово	0
502410	14	4296	Winterthur	0
502411	7	166903071	Черноголовка	0
502412	37	3482914	Полазна	39
502413	19	208783935	Liverpool	0
502414	5	136503250	Кемерово	0
502415	26	132049866	0	0
502417	53	136503250	Кемерово	0
502418	6	208783935	Liverpool	0
502419	12	136503250	Кемерово	0
502422	4	242060561	Чита	112
502424	14	208783935	Liverpool	0
502425	9	136503250	Кемерово	0
502426	10	208783935	Liverpool	0
502427	3	3981607	0	0
502428	93	132049866	0	0
502429	7	601217	Санкт-Петербург	0
502434	5	122967496	Темиртау	21
502437	5	261272819	Санкт-Петербург	22
502439	59	4296	Winterthur	0
502441	16	4825301	Санкт-Петербург	0
502446	1	1653853	Санкт-Петербург	0
502447	4	1132346	Москва	32
502454	8	601217	Санкт-Петербург	0
502458	2	82602745	Вологда	0
502459	2	4296	Winterthur	0
502461	6	601217	Санкт-Петербург	0
502462	6	4296	Winterthur	0
502464	5	601217	Санкт-Петербург	0
502468	4	4296	Winterthur	0
502472	13	83998957	Томск	28
502473	2	83998957	Томск	28
502474	2	28390665	0	0
502476	10	601217	Санкт-Петербург	0
502477	2	4296	Winterthur	0
502479	5	29747173	0	34
502498	12	29747173	0	34
502500	4	114553110	Los_Angeles	0
502501	3	29747173	0	34
502504	5	3240566	Владимир	41
502505	2	82602745	Вологда	0
502510	26	6016345	Нижний_Новгород	35
502511	38	132049866	0	0
502512	46	6016345	Нижний_Новгород	35
502537	30	68030373	Екатеринбург	0
502551	21	393268914	0	18
502607	17	132049866	0	0
502608	15	132049866	0	0
502620	23	6016345	Нижний_Новгород	35
502621	35	132049866	0	0
502627	16	132049866	0	0
502633	21	6016345	Нижний_Новгород	35
502637	22	68030373	Екатеринбург	0
502643	92	6016345	Нижний_Новгород	35
502647	24	132049866	0	0
502648	37	132049866	0	0
502650	16	6016345	Нижний_Новгород	35
502651	72	132049866	0	0
502652	17	132049866	0	0
502654	59	68030373	Екатеринбург	0
502657	22	132049866	0	0
502662	69	68030373	Екатеринбург	0
502666	18	132049866	0	0
502679	61	68030373	Екатеринбург	0
502684	9	132049866	0	0
502685	7	68030373	Екатеринбург	0
502702	13	393268914	0	18
502829	40	75391102	0	30
503322	93	6016345	Нижний_Новгород	35
503325	53	132049866	0	0
503360	10	6016345	Нижний_Новгород	35
503361	6	132049866	0	0
503363	39	6016345	Нижний_Новгород	35
503392	29	4298912	Красноярск	0
503395	7	6016345	Нижний_Новгород	35
503398	4	4298912	Красноярск	0
503795	8	403577795	Ульяновск	0
502371	1	88579682	0	0
502372	8	3787291	0	0
502373	24	2379604	0	0
502374	5	60228819	Москва	0
502376	25	3787291	0	0
502377	5	75892910	Москва	25
502378	6	199008565	0	0
502379	11	295767531	Оренбург	19
502380	33	82562722	Санкт-Петербург	22
502381	5	158760744	Иваново	20
502382	10	381997776	Вышний_Волочек	14
502383	5	1754595	Москва	27
502384	18	377537796	0	25
502385	2	206785517	Москва	0
502386	21	39655981	Москва	0
502388	2	98225878	Москва	0
502389	19	36076053	0	0
502392	4	657641	Москва	29
502396	84	30884365	Самара	20
502401	16	2379604	0	0
502420	11	230729310	0	0
502421	81	8633729	0	0
502423	6	18713231	Москва	0
502430	33	3787291	0	0
502431	6	3787291	0	0
502432	3	75892910	Москва	25
502435	17	8633729	0	0
502436	11	3787291	0	0
502438	6	8633729	0	0
502440	4	3787291	0	0
502453	11	278980495	Воронеж	0
502508	10	30163758	Приладожский_	29
502514	7	10380751	0	0
502519	5	9922243	Киев	0
502658	26	1320506	Москва	0
502674	26	2379604	0	0
502687	20	1320506	Москва	0
502693	27	2379604	0	0
502720	2	1320506	Москва	0
502737	26	379348905	Краснодар	21
502747	5	2379604	0	0
502748	94	2379604	0	0
502751	6	379348905	Краснодар	21
502753	5	2379604	0	0
502755	13	2379604	0	0
502758	9	1320506	Москва	0
502787	25	2379604	0	0
502809	24	1320506	Москва	0
502852	7	2379604	0	0
503002	25	1320506	Москва	0
503078	47	2379604	0	0
503081	30	1320506	Москва	0
502345	4	50232584	0	0
502367	1	277399792	Wellington	0
502292	2	3586921	Краснодар	0
502293	2	360248053	0	0
502294	10	313361481	0	0
502296	1	4909654	Москва	26
502297	6	328317815	Kawasaki	0
502298	7	313361481	0	0
502299	4	306585397	Долгопрудный	0
502300	4	306585397	Долгопрудный	0
502304	6	21201404	Санкт-Петербург	0
502307	7	8426228	0	0
502313	8	220671243	Санкт-Петербург	0
502314	27	198478923	Москва	31
502318	27	378143310	0	29
502320	8	220671243	Санкт-Петербург	0
502330	10	18481870	Киев	0
502338	2	170737771	Ивано-Франковск	0
502346	3	53910927	Воронеж	0
502349	8	260322750	Нижний_Новгород	19
502351	12	419232257	0	24
502352	4	55731032	Новосибирск	23
502364	2	152010147	Самара	31
502370	4	297222310	Кемерово	0
502859	3	16336198	0	0
502970	12	34095280	Москва	24
502258	3	226522535	0	0
502259	2	313361481	0	0
502260	4	19341433	Петрозаводск	0
502261	2	221862263	0	0
502262	8	4390858	0	0
502263	36	381997776	Вышний_Волочек	14
502264	15	31234830	Москва	18
502265	2	316500157	Riga	32
502266	6	315880742	0	0
502269	5	416314785	0	0
502272	2	31234830	Москва	18
502274	3	64794153	Мытищи	18
502276	5	347503502	Рустави	22
502286	3	41492556	0	0
502308	1	306585397	Долгопрудный	0
502341	3	72767862	Москва	0
502342	1	134271471	Ипатово	0
502344	5	16898861	Abbotsford	33
502360	7	340619785	0	56
502366	33	58883554	Екатеринбург	18
502212	6	384252816	Raccoon	0
502213	4	213348164	Иркутск	0
502214	8	157534703	0	0
502215	2	301806373	0	0
502216	2	115511784	Навля	0
502217	2	213348164	Иркутск	0
502218	4	94964347	Уфа	0
502220	3	157534703	0	0
502221	3	157534703	0	0
502222	8	19172060	0	0
502225	1	76020272	Ставрополь	25
502226	1	12555548	Санкт-Петербург	34
502227	6	269856099	Салават	0
502228	17	251009483	0	0
502229	12	20348741	Минск	23
502230	6	7256833	Красноярск	0
502232	3	343906367	Днепропетровск_(Днепр)	24
502233	3	327239242	Харьков	20
502234	3	180929049	Казань	26
502235	2	106895267	Ростов-на-Дону	0
502236	4	17354607	Днепропетровск_(Днепр)	18
502237	5	96170014	Москва	0
502238	6	22131088	Санкт-Петербург	21
502239	2	146375761	Уфа	0
502240	12	381997776	Вышний_Волочек	14
502241	16	59593138	Тамбов	0
502243	13	24978485	Минск	0
502245	5	31669488	0	0
502246	17	251009483	0	0
502248	6	251141059	0	30
502251	2	235525888	0	0
502253	39	59593138	Тамбов	0
502254	22	251009483	0	0
502255	25	59593138	Тамбов	0
502256	16	251009483	0	0
502275	3	99124649	Минск	0
502282	5	59593138	Тамбов	0
502283	18	251009483	0	0
502284	18	59593138	Тамбов	0
502285	14	251009483	0	0
502287	3	6612836	Москва	34
502288	7	24005291	Новосибирск	19
502302	7	252569101	Новосибирск	23
502310	1	323228513	Кобрин	0
502331	7	106895267	Ростов-на-Дону	0
502335	10	2602260	Усть-Каменогорск	0
502336	9	106895267	Ростов-на-Дону	0
502350	14	3240566	Владимир	41
502356	2	10244439	Cockburn_Town	29
502358	3	12993741	New_York_City	0
502391	1	235025615	Гагра	0
502433	9	13161910	Винница	22
502199	1	338364391	Москва	0
502200	4	126351744	Нижний_Новгород	19
502201	1	1847382	Москва	29
502203	1	134533	Москва	30
502204	7	316024266	Белорецк	38
502205	7	13507649	Барановичи	28
502208	2	338364391	Москва	0
502161	3	207495375	Минск	20
502162	2	249858301	Воронеж	0
502163	3	33112662	Череповец	0
502164	2	72221853	Санкт-Петербург	20
502165	2	331614500	Belize_City	0
502166	1	8426228	0	0
502167	4	22014665	Вишневогорск	20
502168	61	101169527	Мегион	0
502169	1	320963196	0	0
502171	4	324902971	Самара	28
502172	7	6091430	Новосибирск	0
502173	10	395819592	0	0
502174	15	171882202	Балашиха	18
502175	7	12555548	Санкт-Петербург	34
502177	4	166249753	0	0
502178	15	192895553	Москва	0
502179	3	171882202	Балашиха	18
502182	6	87550526	Москва	18
502183	3	187871933	Нижние_Нарыкары	0
502184	4	96163834	Москва	0
502185	2	81203916	0	0
502186	4	208766343	Краснодар	0
502187	5	153766270	0	0
502189	4	405695300	0	18
502190	1	14500609	Санкт-Петербург	97
502191	3	144889699	Севастополь	87
502192	5	46682320	Санкт-Петербург	22
502193	1	25282199	Киев	25
502194	1	213225	Санкт-Петербург	0
502195	11	21201404	Санкт-Петербург	0
502196	1	66287973	Самара	0
502202	9	331221525	Sevastopol	51
502207	2	2562155	0	32
502223	12	9063868	0	0
502244	15	1631962	Санкт-Петербург	0
502247	14	9063868	0	0
502277	4	269466765	Завалье	35
502278	3	136645813	Санкт-Петербург	0
502339	4	291936741	Киев	25
502343	12	3440342	Харьков	37
502347	6	194775777	0	0
502354	37	26721475	Южно-Сахалинск	0
502362	8	340619785	0	56
502368	4	193589374	Москва	113
502483	1	417300996	0	0
502645	1	376013900	Ульяновск	0
502139	5	247560391	0	0
502141	6	106823106	0	24
502143	2	13175338	Москва	0
502144	3	176790328	Sealand	0
502145	2	380225244	0	0
502146	1	380225244	0	0
502147	2	380225244	0	0
502148	9	252569101	Новосибирск	23
502150	1	298989397	0	0
502156	3	220013171	Нижнекамск	0
502180	6	60930166	Самара	0
502181	9	228615677	Хмельницкий	0
502757	1	35967152	Казань	0
502122	5	335480052	Нефтеюганск	18
502123	8	242060561	Чита	112
502124	3	372657484	Incheon	0
502126	4	374601738	0	21
502127	5	29747173	0	34
502128	1	12151643	0	0
502129	5	488330	Москва	101
502131	5	100430933	Владимир	21
502153	2	306585397	Долгопрудный	0
